order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,review_score,review_comment_message
2d164d0e1a9bf9183533b441ccd8796d,9530f1fe1ea5a89c949794e7e8ebe6d0,delivered,2017-06-28 20:47:14,2017-06-29 20:55:13,2017-06-30 15:33:01,2017-07-05 11:39:39,2017-07-20 00:00:00,1,credit_card,3,75.03,bf6bdab86c9bf5f5e6aafe5be999993a,4815,sao paulo,SP,1,66fc767a58575873dad11a4c717727dc,0bae85eb84b9fb3bd773911e89288d54,2017-07-05 20:55:13,54.16,20.87,utilidades_domesticas,47.0,476.0,5.0,1550.0,35.0,14.0,27.0,housewares,5,
b1f7fb71499474d31b9352b2e91a5220,9a0093dfa08ee67348a6ac005135a2b6,delivered,2017-11-24 07:29:12,2017-11-25 05:17:30,2017-11-27 17:37:44,2017-12-03 13:59:51,2017-12-18 00:00:00,1,boleto,1,75.03,ccf7e39a3dfdedb6e60548bd54854103,1514,sao paulo,SP,1,66fc767a58575873dad11a4c717727dc,0bae85eb84b9fb3bd773911e89288d54,2017-11-30 05:17:30,54.16,20.87,utilidades_domesticas,47.0,476.0,5.0,1550.0,35.0,14.0,27.0,housewares,4,"Chegou intacto. O porta escova não tem como vc abrir e limpar internamente, é uma peça inteira. Tirando isso que não gostei,atende minhas necessidades. "
fc1d4a8adb62b480c591455600955b2f,0260bd7b3bf780786cc7ad501287d9d3,delivered,2018-04-28 13:09:22,2018-04-28 13:34:21,2018-04-30 11:27:00,2018-05-04 15:56:54,2018-05-21 00:00:00,1,credit_card,4,90.25,eb3095983a1fd67f85ebea5f5db3a52c,94110,gravatai,RS,1,66fc767a58575873dad11a4c717727dc,0bae85eb84b9fb3bd773911e89288d54,2018-05-04 13:31:13,63.72,26.53,utilidades_domesticas,47.0,476.0,5.0,1550.0,35.0,14.0,27.0,housewares,5,
657c8133b6409d539b814888352b50f1,d36371b951fdccd7f6d3f1c09c241dc5,delivered,2017-06-03 11:50:59,2017-06-03 12:17:06,2017-06-05 12:13:25,2017-06-17 12:27:53,2017-06-28 00:00:00,1,credit_card,1,75.03,c96b9f12e8d8b767988234c2ca0d95ce,14780,barretos,SP,1,66fc767a58575873dad11a4c717727dc,0bae85eb84b9fb3bd773911e89288d54,2017-06-08 12:17:06,54.16,20.87,utilidades_domesticas,47.0,476.0,5.0,1550.0,35.0,14.0,27.0,housewares,5,
ee2b11b5601e9de355fb771525a195ce,225634426cfd64638ae97bf60e190f5b,delivered,2017-11-20 17:08:59,2017-11-20 17:19:30,2017-11-21 20:38:55,2017-12-01 10:43:46,2017-12-15 00:00:00,1,credit_card,3,77.41,ca1a0307fe782c9125fd9264c92db778,35620,abaete,MG,1,66fc767a58575873dad11a4c717727dc,0bae85eb84b9fb3bd773911e89288d54,2017-11-24 17:19:30,54.16,23.25,utilidades_domesticas,47.0,476.0,5.0,1550.0,35.0,14.0,27.0,housewares,4,
517b4b7e7f723df3693ae71473078d73,13c14842e78da8bb1e408509619f291f,delivered,2017-10-07 06:49:55,2017-10-07 07:04:33,2017-10-13 15:35:49,2017-10-26 17:10:10,2017-11-14 00:00:00,1,credit_card,4,89.75,f64ec6d8dd29940264cd0bbb5ecade8a,25665,petropolis,RJ,1,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-10-17 08:04:33,72.0,17.75,utilidades_domesticas,57.0,685.0,1.0,2700.0,30.0,30.0,30.0,housewares,5,"Estou encantada com as minhas latas, são muito mais bonitas do que imaginava. A entrega foi rápida e estou satisfeita com minha compra."
fa534840c9b5b3a7052a37a863ea1790,d14fd2f32ddd1cab26e66bbd544bd17a,delivered,2018-01-25 19:44:58,2018-01-27 02:41:28,2018-02-02 16:42:33,2018-02-04 19:05:58,2018-02-22 00:00:00,1,boleto,1,96.8,6809a0e1b9eb9d98b7c4ae5370f3035d,8583,itaquaquecetuba,SP,1,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-05 02:41:28,85.0,11.8,utilidades_domesticas,57.0,685.0,1.0,2700.0,30.0,30.0,30.0,housewares,1,"EU ACHEI LINDO MAIS É MUITO PEQUENO,COMO FAZEM UM POTE PARA ARROZ QUE NÃO CABE UM PACOTE DE ARROZ???DEIXOU A DESEJAR,GOSTARIA DE DEVOLVER"
f4f8eefd039e279c8fac5a307cb469c3,c5156853ded5199521864606a85ff104,delivered,2017-06-01 13:23:31,2017-06-01 13:35:15,2017-06-12 09:57:43,2017-06-13 12:50:06,2017-06-26 00:00:00,1,credit_card,9,97.81,d58461ae8dabed69f875b341a19ab638,5422,sao paulo,SP,1,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-06-09 13:35:15,86.0,11.81,utilidades_domesticas,57.0,685.0,1.0,2700.0,30.0,30.0,30.0,housewares,4,
60d5461dab300c5e833a29ac2f534ac4,971690d4a9c0044682ddf18ae5b32f1e,delivered,2017-07-18 21:46:19,2017-07-18 21:55:14,2017-07-20 19:37:23,2017-07-21 21:23:29,2017-08-09 00:00:00,1,credit_card,3,97.81,9cc1d4a8e2122003ff52f44756c0540f,6340,carapicuiba,SP,1,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-07-26 21:55:14,86.0,11.81,utilidades_domesticas,57.0,685.0,1.0,2700.0,30.0,30.0,30.0,housewares,5,"Atendimento, produto e entrega perfeitos "
4df371955120c03af473cf4160cb6c65,6a0b64aac6b11f3b988161dc7dee946f,delivered,2018-08-17 00:58:46,2018-08-17 18:10:03,2018-08-20 19:03:00,2018-08-24 20:41:59,2018-08-24 00:00:00,1,debit_card,1,98.63,faf18e4767082ff566b3cb2023cb358d,9332,maua,SP,1,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-08-22 18:10:03,87.0,11.63,utilidades_domesticas,57.0,685.0,1.0,2700.0,30.0,30.0,30.0,housewares,4,Compra garantida.
a1f24dcf6e5fc6b0f0cd0b265381767e,15f73cd40ee94734ce2f3ebce168f1ba,delivered,2017-09-27 11:50:27,2017-09-27 12:07:16,2017-10-04 10:17:31,2017-10-11 19:25:26,2017-10-19 00:00:00,1,credit_card,2,56.37,9be795e932593ec0c21cdfa19799b5cf,19610,agisse,SP,1,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-10-03 12:07:16,43.0,13.37,utilidades_domesticas,55.0,659.0,1.0,1150.0,30.0,30.0,30.0,housewares,5,Entregou bem antes do esperado.A única coisa que me desagradou foi que as bolinhas são de papel.Poderia vir escrito na descrição do produto.Mas for
1710c56069303e33d5014ad19ff1d402,6950e00305cacdb75bd497302c430d68,delivered,2017-11-19 13:22:30,2017-11-19 13:35:23,2017-11-22 17:58:37,2017-12-04 23:59:01,2017-12-11 00:00:00,1,credit_card,2,59.6,9a45a1329d6d0d958bd15bbd2f619275,30620,belo horizonte,MG,1,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-11-23 13:30:49,43.0,16.6,utilidades_domesticas,55.0,659.0,1.0,1150.0,30.0,30.0,30.0,housewares,4,"Tive um problema com a entrega, mas, que foi solucionado. Quanto ao produto eu adorei, qualidade boa e muito bonito. Estou muito satisfeita."
2ab3c22d797ae5a4199d53021ac9e78b,084276e19165eb374ea209756511156a,delivered,2017-06-08 15:13:28,2017-06-08 15:43:25,2017-06-13 13:40:55,2017-06-19 18:28:07,2017-07-10 00:00:00,1,credit_card,3,66.8,317bf1fa495c44c2bfbde9d9f4584b10,86185,cambe,PR,1,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-06-14 15:43:25,49.2,17.6,utilidades_domesticas,55.0,659.0,1.0,1150.0,30.0,30.0,30.0,housewares,5,"Recebi td certinho, boa qualidade"
2306aeccf5b70ab26762993fdf2f37b9,33cdf7dd400e36954b11995afd7f0aa7,delivered,2017-05-07 13:51:13,2017-05-09 09:30:35,2017-05-15 08:54:56,2017-05-18 07:53:55,2017-06-07 00:00:00,1,boleto,1,65.31,c68af16378e0f4457224f064d93e15ed,37450,aiuruoca,MG,1,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-05-15 09:30:35,49.2,16.11,utilidades_domesticas,55.0,659.0,1.0,1150.0,30.0,30.0,30.0,housewares,2,"Não veio poa como eu pedi , veio todo vermelho . "
27ee3c5633d367f617c3dd7c5037edd7,0d68f4d8de943d4d32ec8f72f1d88230,delivered,2018-03-31 21:10:02,2018-03-31 21:27:42,2018-04-04 21:28:49,2018-04-05 13:38:32,2018-04-19 00:00:00,1,credit_card,4,56.77,c95d9db3e2db765d46893f9294e1b8c1,3152,sao paulo,SP,1,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-04-04 21:27:42,45.62,11.15,utilidades_domesticas,55.0,659.0,1.0,1150.0,30.0,30.0,30.0,housewares,5,"Adorei o produto, só que no site v é colocado como vermelho mas na verdade a cor e vinho "
15565710182cd35455ee0abf4b701ea9,5e7bb90d4342e8086e9a9acc1360a1e0,delivered,2018-02-17 08:27:55,2018-02-20 07:27:53,2018-02-23 23:14:50,2018-03-02 23:29:03,2018-03-16 00:00:00,1,boleto,1,58.99,aece765d4e4f3f841776554c584d8a4f,15620,macedonia,SP,1,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-26 07:27:53,45.62,13.37,utilidades_domesticas,55.0,659.0,1.0,1150.0,30.0,30.0,30.0,housewares,3,
82728f6b511aa8dc053ba674db6f8b24,0c54f6243242ca48102430ab0931270f,delivered,2018-08-01 21:23:20,2018-08-01 21:35:17,2018-08-03 12:09:00,2018-08-07 22:12:20,2018-08-16 00:00:00,1,credit_card,3,95.3,56741af99968c78688e558b5551c68ec,33400,lagoa santa,MG,1,d1c2619dd30b8bc3c63f18ca9692660a,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-08-06 21:31:41,72.0,23.3,utilidades_domesticas,58.0,786.0,2.0,2600.0,24.0,19.0,24.0,housewares,3,
995b5da66f9cd51fa907e9a10e91054b,73727f0fcabcafd666a604f7bf8323a0,delivered,2018-08-07 08:13:46,2018-08-08 03:30:26,2018-08-11 09:12:00,2018-08-16 19:26:31,2018-08-23 00:00:00,1,boleto,1,95.3,68192e944ee4ef3826622717118cb180,95680,canela,RS,1,d1c2619dd30b8bc3c63f18ca9692660a,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-08-13 03:30:26,72.0,23.3,utilidades_domesticas,58.0,786.0,2.0,2600.0,24.0,19.0,24.0,housewares,2,"Estou tentando efetivar a solicitação de troca no site, mas sempre aparece mensagem de sistema indisponível. Produto veio com a cor errada."
15a5c3e66605b949f4fc77d747f8003d,53ed1b71c8f23d10c4a53e23d922bf75,delivered,2018-08-01 19:50:09,2018-08-02 19:45:21,2018-08-03 10:03:00,2018-08-08 01:08:32,2018-08-22 00:00:00,1,credit_card,1,95.3,bdf5270da610426d53cd6011072c87cd,30710,belo horizonte,MG,1,d1c2619dd30b8bc3c63f18ca9692660a,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-08-07 19:45:21,72.0,23.3,utilidades_domesticas,58.0,786.0,2.0,2600.0,24.0,19.0,24.0,housewares,5,
a2eb5d639e60dc92388b4177edfc52a4,91ab1bd74f89f434cbec29de5cb04181,delivered,2018-05-23 09:06:49,2018-05-23 09:36:29,2018-05-23 13:01:00,2018-06-01 17:25:44,2018-06-27 00:00:00,1,credit_card,2,120.26,e8a5bf81555db20be69859ce27ebf286,20735,rio de janeiro,RJ,1,d1c2619dd30b8bc3c63f18ca9692660a,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-05-29 09:30:53,97.0,23.26,utilidades_domesticas,58.0,786.0,2.0,2600.0,24.0,19.0,24.0,housewares,3,
13f122a23bdcdc6de4c10fb7d9fa6a0d,9b57a3765263e69f58a46906a4fb891b,delivered,2018-07-31 15:16:09,2018-08-02 05:05:17,2018-08-03 12:09:00,2018-08-07 13:56:37,2018-08-20 00:00:00,1,boleto,1,86.81,605f7cf308780bdad8b18402d4415ed5,13211,jundiai,SP,1,d1c2619dd30b8bc3c63f18ca9692660a,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-08-08 05:05:17,72.0,14.81,utilidades_domesticas,58.0,786.0,2.0,2600.0,24.0,19.0,24.0,housewares,5,Entrega no prazo e conforme anunciado!
12307610cd2009ccf90a8a4911bb14a8,ef6ea25f1bdbd8acf3ffa440a32634c6,delivered,2018-02-22 02:01:17,2018-02-22 02:10:46,2018-02-23 00:53:51,2018-03-17 16:21:58,2018-03-19 00:00:00,1,credit_card,1,309.22,c795b37fd3b37d9f9a937709278167d0,45658,ilheus,BA,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-02-28 02:10:46,265.0,44.22,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,4,"Indico a loja, o produto bom e foi bem embalado por ser quebrável"
f322d0eb62f5e70fa62f78ae2b6d5ee0,909ac9acd410bb73b02d3341ff0f9766,delivered,2018-02-06 12:49:15,2018-02-07 02:52:07,2018-02-08 00:39:52,2018-02-24 17:12:26,2018-03-05 00:00:00,1,boleto,1,288.99,faf33c1cae7b379e4ba51fc229e03d58,35900,itabira,MG,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-02-13 02:52:07,265.0,23.99,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,2,O produto que pedir era no tamanho 30cm e ele veio de 42cm
47c195b6b404c1fa22f04b99a37a0b29,4cc8f93215f8f609b50638d49aea3077,delivered,2018-06-27 07:35:53,2018-06-29 02:53:16,2018-06-29 15:44:00,2018-08-28 16:32:54,2018-07-30 00:00:00,1,boleto,1,340.81,790cf712a170a418cac0dc0cf3554980,24415,sao goncalo,RJ,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-07-05 02:53:16,265.0,75.81,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,1,Ainda não recebi o produto e não consigo entrar em contato com niguem para resolver isso!
9e860a19864471752519c222cb33c2e7,3b8dd8d67bbc9a2d4e150721d1f9a07a,delivered,2018-04-13 12:47:31,2018-04-14 12:50:54,2018-04-17 00:03:37,2018-04-19 16:34:36,2018-05-09 00:00:00,1,credit_card,5,319.05,7cf46875b788a886bbf1e6df46f58189,6700,cotia,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-04-19 12:50:54,265.0,54.05,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,Comprei uma cuba mas gostaria de trocar pois me iquivoquei com o tamanho
b92443e927b172234edc7c7ff4e74976,727b5677002235ff1e2c78de75b88c22,delivered,2018-07-15 20:33:06,2018-07-16 20:30:41,2018-07-17 15:47:00,2018-07-27 16:43:38,2018-08-03 00:00:00,1,credit_card,10,349.93,78c2739a3c78d45573cc83e01e45d3be,29124,vila velha,ES,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-07-18 20:30:41,265.0,84.93,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,
89615629042a92b8d5b1363728ad103a,4b9521e656122982e29ff7de5addef50,delivered,2018-04-09 14:12:16,2018-04-09 14:31:21,2018-04-10 23:04:51,2018-04-23 19:08:34,2018-05-03 00:00:00,1,credit_card,8,319.05,176cdd1dde73bbfa274a1ea8b4c9f48d,12216,sao jose dos campos,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-04-13 14:31:21,265.0,54.05,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,
bf2c047d037b7ff9d4a0032cf32c06c7,2768315d55fffb8dfdc1f2b8acd14854,delivered,2018-04-22 20:17:49,2018-04-24 19:10:33,2018-04-24 22:06:39,2018-04-27 15:22:31,2018-05-17 00:00:00,1,credit_card,6,319.05,c358352aa72f36a464d5b085c07232dc,4370,sao paulo,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-04-27 20:31:28,265.0,54.05,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,PRODUTO ENTREGUE ANTES DO PRAZO. SUPER RECOMENDO. 
dc9b5b176c87f1c3bc2d69b282873d5b,953cdb429e5304d15cc7813dc28a24b7,delivered,2018-05-16 10:59:06,2018-05-16 11:19:32,2018-05-16 16:32:00,2018-06-04 23:28:32,2018-06-01 00:00:00,1,credit_card,8,308.96,f267066511ae5e1555b3c2dcd9f44fbe,15030,sao jose do rio preto,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-05-21 11:19:32,265.0,43.96,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,"Respeitam os prazos, produtos bem embalados, otimas dimensões, produto atende muito bem o proposto, eu recomendo pode comprar sem medo."
36536e349dc6c5be3197657bf27675da,fb0e54088b8fd76fb8c333c5c634e008,delivered,2018-05-03 00:08:03,2018-05-05 03:10:19,2018-05-07 15:45:00,2018-05-17 22:38:40,2018-06-01 00:00:00,1,boleto,1,323.31,9f74b9418af85e6be9d509e3d6709e27,92200,canoas,RS,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-05-10 03:10:19,265.0,58.31,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,Tudo conforme combinado.
de99d6864fd63eb9c2efdcf1432b5140,ea7985d8e5072d934658643b0fd8e24d,delivered,2018-03-03 20:38:48,2018-03-06 03:50:58,2018-03-06 21:32:33,2018-04-02 19:03:32,2018-03-23 00:00:00,1,boleto,1,309.22,b2ea7497a12f4552eed336555737b1af,41321,salvador,BA,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-03-12 03:50:58,265.0,44.22,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,1,Só posso avaliar a loja depois da conclusão do meu pedido .eu já estava sonhando com minha pia .Não sei se a culpa e da loja ou dos correios .mais não recebi meu produto
969fdc39db9756c2248743d1471f96f5,292e9e4a8662e772f1279f7fdc4ad746,delivered,2018-07-17 23:57:04,2018-07-18 00:10:12,2018-07-18 14:40:00,2018-07-31 19:18:50,2018-08-06 00:00:00,1,credit_card,8,349.93,03fbe2c196c3f0812a34c264dcc617a2,87705,paranavai,PR,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-07-20 00:10:12,265.0,84.93,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,"Maravilhoso os produtos, super recomendo. Produto entregue antes do prazo. Obrigadaa"
d8c03aab0fec0814864f1ddfb5135698,ebc137c689bc832cc0e53dca8b02c5e8,delivered,2018-07-04 18:45:58,2018-07-05 16:13:12,2018-07-05 15:43:00,2018-07-13 21:37:44,2018-08-06 00:00:00,1,credit_card,2,87.43,81859d5924e187549d6bc2c75a27dd0a,91788,porto alegre,RS,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-07-11 09:31:59,265.0,108.32,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,1,Preciso trocar o produto pelo kit menor 30X30 como na primeira compra.q foi extornado por falta de comunicação do correio. Vou providenciasr devolução. 
d8c03aab0fec0814864f1ddfb5135698,ebc137c689bc832cc0e53dca8b02c5e8,delivered,2018-07-04 18:45:58,2018-07-05 16:13:12,2018-07-05 15:43:00,2018-07-13 21:37:44,2018-08-06 00:00:00,2,voucher,1,285.89,81859d5924e187549d6bc2c75a27dd0a,91788,porto alegre,RS,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-07-11 09:31:59,265.0,108.32,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,1,Preciso trocar o produto pelo kit menor 30X30 como na primeira compra.q foi extornado por falta de comunicação do correio. Vou providenciasr devolução. 
87673b5ccb20de0a91c28cc461105d76,4083e8a3321f1d60c4e53d2e837dbe57,delivered,2018-05-15 22:54:19,2018-05-15 23:14:06,2018-05-16 16:32:00,2018-05-23 15:28:28,2018-05-30 00:00:00,1,credit_card,8,278.67,448e3da0c2457f57cfc90d86dd839028,30411,belo horizonte,MG,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-05-20 23:14:06,265.0,13.67,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,4,
4a4c236dd0a477add66133368e7fcde8,16cd1d945f007ed5746a08c6e90d3bad,delivered,2018-02-11 16:31:47,2018-02-11 16:48:05,2018-02-14 22:41:41,2018-03-07 22:41:34,2018-03-08 00:00:00,1,credit_card,3,304.69,c1223d843cfe21a903e44217e4c12284,11702,praia grande,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-02-15 16:48:05,265.0,39.69,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,"O produto é muito bom é lindo, superou as minhas expectativas!!!! Recomendo!!!!! Amo comprar nas lannister.com, nunca tive problemas!!!!"
efc7354b6901a8603031e2dfeb54926d,73f7e7f82b5e84706518d591d0d562df,delivered,2018-05-10 20:11:44,2018-05-11 09:10:53,2018-05-11 15:57:00,2018-05-16 19:38:39,2018-05-29 00:00:00,1,credit_card,2,295.8,491bca87133a71aae594774a0176417c,9350,maua,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-05-17 09:10:24,265.0,30.8,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,Excelente!
130d0e27289efce0e9d8d74c3c1d43b8,20573ae3316c5abe38da7880e882c0ce,delivered,2018-04-24 12:11:58,2018-04-25 03:51:34,2018-04-25 15:13:00,2018-05-01 00:05:36,2018-05-16 00:00:00,1,boleto,1,283.05,6293fb0fc2dc4711b1a5bd0993a9a953,31050,belo horizonte,MG,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-05-02 03:51:34,265.0,18.05,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,5,"Belas peças, produto chegou bem antes do prazo!"
bd33d6543dab80671198f9df40e3411d,b6d354953d35ddff2b272b557fb42e37,delivered,2018-03-27 13:27:16,2018-03-27 13:47:53,2018-03-27 23:08:40,2018-04-02 17:44:52,2018-04-16 00:00:00,1,credit_card,8,319.05,bafdb258df8a7a201e08b6b01dcc03a0,3314,sao paulo,SP,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-04-02 13:47:53,265.0,54.05,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,2,Produto muito bom porem por uma falta de informação da medida no item acabei comprando/recebendo uma cuba grande de 41 CM
ae647800f7009520d784c9c9ab2de7be,e9558d82e022425af9ddb83c83247958,delivered,2018-03-03 18:45:18,2018-03-06 03:55:45,2018-03-06 21:32:35,2018-03-22 02:33:25,2018-03-28 00:00:00,1,boleto,1,309.22,0c82b9d9963343ddf336e74e01acbf52,29135,viana,ES,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,2018-03-12 03:55:45,265.0,44.22,utilidades_domesticas,57.0,270.0,5.0,11400.0,45.0,19.0,45.0,housewares,1,"Compramos uma torneira para o banheiro , torneira cascata e é uma peça muito delicada de vidro , ela veio com um trincado no círculo, fiquei muito chateado pois não é uma peça cara c defeito"
2ff0dab60f75a10e4f296641d88b5fb0,f60ef9aa98fcf78765a4ec910a555977,delivered,2018-02-28 16:40:24,2018-03-01 02:48:23,2018-03-01 23:53:06,2018-03-07 18:36:52,2018-03-20 00:00:00,1,boleto,1,45.01,7da121617fb1854d7deaae5e49d7fd94,6283,osasco,SP,1,2ac7c9339ff85fff3e1aee3eaf7bb315,8a2d12a90e92f012ce5226fc6592b653,2018-03-07 02:48:23,29.9,15.11,utilidades_domesticas,43.0,357.0,1.0,217.0,18.0,5.0,14.0,housewares,4,
153a49ded28e0fe861f537fc2b881f93,151de0760cbd861ecf7f1916416da894,delivered,2018-06-13 14:34:17,2018-06-13 14:57:09,2018-06-14 11:45:00,2018-06-20 00:08:49,2018-07-18 00:00:00,1,credit_card,1,65.75,186638bdb0f600c9bf2bd60e4b14537c,37701,pocos de caldas,MG,1,2ac7c9339ff85fff3e1aee3eaf7bb315,ad273c9eb54ecb4532de4bf75bae9e4e,2018-06-19 14:57:09,15.0,16.7,utilidades_domesticas,43.0,357.0,1.0,217.0,18.0,5.0,14.0,housewares,5,Muito satisfeita. Entrega rapida e bom atendimento. Recomendo
153a49ded28e0fe861f537fc2b881f93,151de0760cbd861ecf7f1916416da894,delivered,2018-06-13 14:34:17,2018-06-13 14:57:09,2018-06-14 11:45:00,2018-06-20 00:08:49,2018-07-18 00:00:00,1,credit_card,1,65.75,186638bdb0f600c9bf2bd60e4b14537c,37701,pocos de caldas,MG,2,72bb19eb8886399d5a46785146792ba7,138dbe45fc62f1e244378131a6801526,2018-06-19 14:57:09,15.9,18.15,utilidades_domesticas,59.0,889.0,2.0,250.0,20.0,5.0,16.0,housewares,5,Muito satisfeita. Entrega rapida e bom atendimento. Recomendo
6c1973ec6c76306fce68764a46d33002,1197d0abae67f94b4ba55fd9eb382ab0,delivered,2018-06-01 15:06:18,2018-06-02 03:35:14,2018-06-04 14:33:00,2018-06-07 14:59:02,2018-07-12 00:00:00,1,boleto,1,28.23,e6757d8e7b979dc829cb29c260c22486,6764,taboao da serra,SP,1,2ac7c9339ff85fff3e1aee3eaf7bb315,ffdd9f82b9a447f6f8d4b91554cc7dd3,2018-06-11 03:35:14,13.0,15.23,utilidades_domesticas,43.0,357.0,1.0,217.0,18.0,5.0,14.0,housewares,3,
3caeb4389178c6b0cad926fcd9a939de,3a39e063be6ca5cd7bcd9e04cc761d63,delivered,2018-02-10 21:12:37,2018-02-10 21:35:28,2018-02-15 01:37:02,2018-02-22 20:22:39,2018-03-08 00:00:00,1,credit_card,1,52.57,06ff357c418924109cf5882f660b3eb8,74820,goiania,GO,1,2ac7c9339ff85fff3e1aee3eaf7bb315,8a2d12a90e92f012ce5226fc6592b653,2018-02-15 21:35:28,29.9,22.67,utilidades_domesticas,43.0,357.0,1.0,217.0,18.0,5.0,14.0,housewares,5,
